merchant_id,business_category,business_age,country,monthly_revenue,avg_transaction_value,chargeback_ratio,negative_reviews_ratio,previous_fraud_reports,suspicious_activity_flag,is_fraud
M04044,Retail,4,Australia,80882,4967,0.08,0.31,0,Yes,1
M04045,Services,3,Germany,194490,2977,0.28,0.25,6,No,1
M04046,Automotive,48,India,64572,899,0.17,0.31,5,No,0
M04047,Grocery,25,USA,42492,4262,0.28,0.2,9,Yes,1
M04048,Pharmacy,37,France,106872,4256,0.27,0.38,10,Yes,1
M04049,Services,7,Brazil,90279,679,0.1,0.19,6,No,1
M04050,Grocery,29,UK,114064,4569,0.01,0.24,1,Yes,1
M04051,Retail,14,UK,95083,3078,0.22,0.28,6,Yes,1
M04052,Pharmacy,7,Brazil,62412,4461,0.06,0.33,1,Yes,1
M04053,Services,5,India,116939,3527,0.03,0.35,4,No,0
M04054,Pharmacy,37,UK,5412,1147,0.02,0.33,3,Yes,1
M04055,Pharmacy,6,Australia,159204,1054,0.16,0.23,3,No,0
M04056,Services,28,Brazil,26258,4081,0.03,0.1,7,Yes,1
M04057,Pharmacy,44,Germany,68757,3054,0.2,0.04,1,No,0
M04058,Electronics,48,USA,40010,585,0.09,0.23,0,No,0
M04059,Electronics,35,Germany,58704,672,0.28,0.3,4,No,1
M04060,Services,8,Brazil,5306,3770,0.27,0.1,4,Yes,1
M04061,Electronics,38,Canada,68562,4866,0.14,0.29,10,No,1
M04062,Electronics,12,Brazil,26670,4830,0.11,0.06,5,No,0
M04063,Retail,42,India,20341,4927,0.22,0.4,3,No,1
M04064,Automotive,6,USA,116697,1570,0.03,0.35,8,No,1
M04065,Automotive,18,Brazil,125934,4097,0.07,0.36,1,No,0
M04066,Pharmacy,42,Australia,14703,3990,0.1,0.06,1,No,0
M04067,Clothing,23,Brazil,191985,251,0.02,0.34,6,No,1
M04068,Clothing,47,Canada,143961,1479,0.09,0.3,8,Yes,1
M04069,Retail,14,France,15874,211,0.11,0.27,9,Yes,1
M04070,Electronics,45,Brazil,53332,985,0.01,0.15,1,No,0
M04071,Clothing,42,Germany,174234,4237,0.16,0.22,8,No,1
M04072,Pharmacy,36,Australia,122802,4375,0.13,0.38,3,Yes,1
M04073,Pharmacy,32,Germany,25206,58,0.07,0.1,8,No,1
M04074,Grocery,35,France,20361,2241,0.27,0.36,5,Yes,1
M04075,Retail,47,Canada,46778,4886,0.09,0.24,5,No,0
M04076,Clothing,20,France,41766,3808,0.04,0.29,0,Yes,1
M04077,Retail,1,Australia,185200,3748,0.27,0.02,0,No,1
M04078,Pharmacy,1,UK,94831,1424,0.26,0.24,2,No,1
M04079,Retail,40,USA,185455,270,0.24,0.09,3,No,1
M04080,Grocery,30,France,46299,4142,0.07,0.38,5,Yes,1
M04081,Grocery,10,UK,60156,3092,0.29,0.0,0,Yes,1
M04082,Grocery,8,France,98348,4955,0.1,0.23,4,Yes,1
M04083,Pharmacy,41,UK,42285,718,0.03,0.03,7,Yes,1
M04084,Electronics,31,Canada,180998,2041,0.17,0.27,4,Yes,1
M04085,Grocery,29,Brazil,120654,4545,0.11,0.4,5,Yes,1
M04086,Services,46,Germany,186943,4355,0.24,0.21,3,Yes,1
M04087,Grocery,23,Australia,86316,1298,0.17,0.22,6,No,1
M04088,Grocery,45,USA,14750,789,0.22,0.23,7,No,1
M04089,Automotive,37,Germany,61540,548,0.14,0.23,0,Yes,1
M04090,Grocery,30,Germany,65153,604,0.12,0.27,3,No,0
M04091,Services,43,Australia,193278,815,0.19,0.13,2,No,0
M04092,Automotive,5,Australia,198082,500,0.19,0.09,9,Yes,1
M04093,Retail,41,France,188354,4191,0.11,0.06,10,Yes,1
M04094,Grocery,27,Australia,29264,4311,0.27,0.09,1,No,1
M04095,Services,39,Brazil,36644,3835,0.17,0.3,1,No,0
M04096,Clothing,43,Germany,197325,995,0.24,0.31,7,No,1
M04097,Grocery,50,France,154592,2861,0.11,0.29,7,No,1
M04098,Retail,3,Brazil,178413,4841,0.23,0.08,1,No,1
M04099,Services,41,Brazil,24396,4026,0.29,0.21,0,No,1
M04100,Electronics,20,India,58668,3753,0.1,0.39,3,Yes,1
M04101,Retail,21,France,89588,1906,0.05,0.03,10,No,1
M04102,Services,22,UK,85463,3101,0.19,0.18,4,No,0
M04103,Automotive,18,India,144446,4348,0.13,0.33,0,Yes,1
M04104,Clothing,47,Germany,115292,1372,0.15,0.34,2,No,0
M04105,Services,20,UK,139729,1594,0.14,0.29,5,Yes,1
M04106,Automotive,24,UK,63212,4677,0.23,0.11,7,No,1
M04107,Retail,24,Australia,113704,4479,0.09,0.0,5,No,0
M04108,Automotive,17,India,13955,3290,0.18,0.32,4,Yes,1
M04109,Grocery,27,Brazil,88992,4462,0.18,0.37,8,Yes,1
M04110,Electronics,32,Germany,38518,1925,0.28,0.33,2,Yes,1
M04111,Electronics,29,India,154632,4381,0.14,0.1,5,Yes,1
M04112,Grocery,27,France,89024,1850,0.21,0.18,6,Yes,1
M04113,Automotive,35,Canada,57858,3374,0.06,0.03,9,Yes,1
M04114,Electronics,6,Brazil,77205,4936,0.07,0.11,2,Yes,1
M04115,Pharmacy,34,Australia,60354,2853,0.28,0.39,0,Yes,1
M04116,Pharmacy,40,France,82074,2556,0.09,0.18,3,Yes,1
M04117,Clothing,23,Canada,11407,3305,0.03,0.38,8,Yes,1
M04118,Grocery,24,Canada,148739,934,0.01,0.28,5,Yes,1
M04119,Grocery,39,India,81280,1173,0.0,0.2,10,Yes,1
M04120,Retail,31,France,10752,1472,0.1,0.15,10,Yes,1
M04121,Automotive,15,Australia,186436,3859,0.06,0.25,9,No,1
M04122,Retail,6,Brazil,169333,3792,0.21,0.09,7,Yes,1
M04123,Retail,48,USA,51208,1540,0.22,0.18,4,No,1
M04124,Pharmacy,26,Brazil,6401,2972,0.13,0.22,7,Yes,1
M04125,Retail,37,Germany,95734,2191,0.03,0.02,4,Yes,1
M04126,Pharmacy,5,UK,73258,4942,0.12,0.3,10,Yes,1
M04127,Grocery,33,Brazil,33374,1805,0.24,0.1,4,No,1
M04128,Automotive,10,UK,169581,1791,0.01,0.16,2,Yes,1
M04129,Grocery,18,UK,64839,2275,0.14,0.34,6,Yes,1
M04130,Grocery,28,Germany,57711,1755,0.18,0.02,2,No,0
M04131,Electronics,12,India,152289,1253,0.02,0.05,8,No,1
M04132,Electronics,48,UK,34993,430,0.26,0.05,0,No,1
M04133,Services,34,France,81166,4886,0.06,0.31,6,Yes,1
M04134,Retail,30,Canada,138574,3368,0.15,0.02,9,Yes,1
M04135,Automotive,39,Germany,109259,1696,0.19,0.18,3,No,0
M04136,Retail,25,UK,115483,2754,0.05,0.2,1,Yes,1
M04137,Pharmacy,7,USA,144373,2796,0.21,0.17,0,Yes,1
M04138,Retail,29,UK,58918,1630,0.27,0.38,0,Yes,1
M04139,Clothing,27,Canada,65261,2500,0.26,0.27,3,Yes,1
M04140,Retail,46,Brazil,170531,3954,0.3,0.04,0,No,1
M04141,Retail,31,France,165025,4905,0.24,0.03,0,Yes,1
M04142,Electronics,35,France,83552,4933,0.28,0.39,8,Yes,1
M04143,Services,27,Germany,81203,3780,0.06,0.32,3,Yes,1
M04144,Clothing,17,Brazil,31825,875,0.26,0.27,10,No,1
M04145,Electronics,10,Germany,182272,3431,0.14,0.04,2,Yes,1
M04146,Electronics,29,Brazil,42761,3154,0.24,0.01,9,No,1
M04147,Services,25,France,120681,2821,0.09,0.24,7,Yes,1
M04148,Pharmacy,42,Australia,198232,4822,0.28,0.35,10,No,1
M04149,Services,20,UK,135016,2783,0.07,0.31,6,Yes,1
M04150,Clothing,45,Brazil,95661,3793,0.2,0.4,3,No,0
M04151,Automotive,43,France,69287,3007,0.27,0.36,4,No,1
M04152,Grocery,35,UK,16973,2788,0.23,0.3,8,Yes,1
M04153,Automotive,1,France,19860,4841,0.1,0.32,10,No,1
M04154,Services,32,Germany,113578,2927,0.25,0.26,6,No,1
M04155,Electronics,30,India,105680,2444,0.11,0.38,10,Yes,1
M04156,Services,26,Canada,81400,1761,0.26,0.37,10,No,1
M04157,Pharmacy,24,Canada,21359,1261,0.06,0.13,9,Yes,1
M04158,Services,12,Brazil,142924,2785,0.21,0.08,3,No,1
M04159,Services,5,France,153421,2106,0.24,0.27,0,Yes,1
M04160,Grocery,40,Brazil,53502,1121,0.02,0.2,1,No,0
M04161,Grocery,26,UK,197697,929,0.13,0.06,7,Yes,1
M04162,Clothing,29,UK,126883,4042,0.04,0.25,7,Yes,1
M04163,Automotive,49,India,115840,1766,0.27,0.14,6,Yes,1
M04164,Pharmacy,9,UK,93573,2129,0.14,0.32,5,Yes,1
M04165,Services,5,Australia,175392,1328,0.22,0.36,3,No,1
M04166,Services,47,Canada,170667,4676,0.24,0.21,10,No,1
M04167,Electronics,8,UK,62441,4861,0.06,0.24,0,Yes,1
M04168,Pharmacy,48,India,52816,3692,0.2,0.23,8,Yes,1
M04169,Services,17,India,30764,328,0.21,0.18,6,Yes,1
M04170,Pharmacy,4,Brazil,56040,3158,0.14,0.05,9,Yes,1
M04171,Grocery,33,Brazil,151359,696,0.19,0.21,0,No,0
M04172,Services,16,Brazil,59799,2936,0.28,0.34,10,Yes,1
M04173,Automotive,18,Germany,87893,4269,0.12,0.36,5,Yes,1
M04174,Automotive,5,France,19643,1237,0.25,0.11,6,Yes,1
M04175,Electronics,46,Brazil,28922,3749,0.17,0.3,8,No,1
M04176,Clothing,4,UK,139005,2907,0.21,0.02,1,Yes,1
M04177,Grocery,11,UK,173045,4698,0.18,0.28,1,No,0
M04178,Electronics,21,India,28244,2233,0.16,0.29,5,Yes,1
M04179,Services,44,India,158913,14,0.07,0.29,9,Yes,1
M04180,Grocery,42,Brazil,29441,469,0.17,0.19,9,No,1
M04181,Grocery,4,India,63762,2263,0.11,0.34,0,No,0
M04182,Grocery,20,UK,76494,1766,0.23,0.12,5,No,1
M04183,Retail,7,India,72434,906,0.25,0.19,0,Yes,1
M04184,Clothing,42,India,107724,2398,0.25,0.24,0,Yes,1
M04185,Electronics,23,Germany,11075,3270,0.06,0.33,2,No,0
M04186,Retail,37,USA,125479,3440,0.1,0.29,0,Yes,1
M04187,Electronics,32,Australia,199471,2803,0.17,0.4,2,Yes,1
M04188,Clothing,7,Canada,108704,794,0.15,0.01,10,No,1
M04189,Automotive,22,Brazil,112754,3123,0.23,0.07,2,Yes,1
M04190,Services,22,UK,17294,2128,0.28,0.16,4,No,1
M04191,Pharmacy,12,Germany,182007,2446,0.26,0.34,10,No,1
M04192,Electronics,38,Brazil,174285,3334,0.05,0.35,1,No,0
M04193,Grocery,28,Germany,141909,3908,0.07,0.23,6,No,1
M04194,Retail,4,Australia,194628,2228,0.2,0.04,7,Yes,1
M04195,Automotive,28,UK,198611,2634,0.16,0.25,7,No,1
M04196,Pharmacy,23,USA,101230,1585,0.1,0.31,1,Yes,1
M04197,Services,29,UK,126476,2769,0.07,0.02,7,No,1
M04198,Electronics,7,UK,66194,4929,0.27,0.28,7,Yes,1
M04199,Services,33,USA,149610,2358,0.15,0.33,0,Yes,1
M04200,Retail,3,Australia,89080,1860,0.13,0.37,10,Yes,1
M04201,Automotive,21,Germany,56844,4421,0.13,0.19,5,Yes,1
M04202,Automotive,24,Canada,133827,4474,0.24,0.3,3,Yes,1
M04203,Clothing,41,Canada,11172,1295,0.29,0.35,1,No,1
M04204,Pharmacy,24,Brazil,32363,3299,0.04,0.12,5,Yes,1
M04205,Electronics,8,UK,144679,3768,0.05,0.18,3,No,0
M04206,Grocery,37,USA,39219,2646,0.1,0.14,4,No,0
M04207,Grocery,24,UK,187564,4607,0.19,0.12,3,Yes,1
M04208,Grocery,46,Australia,175309,706,0.28,0.01,7,Yes,1
M04209,Clothing,14,Brazil,71992,29,0.27,0.03,7,Yes,1
M04210,Automotive,8,France,136621,982,0.04,0.38,10,Yes,1
M04211,Grocery,27,Germany,129303,1926,0.22,0.15,4,Yes,1
M04212,Grocery,46,Brazil,50745,480,0.12,0.13,6,No,1
M04213,Automotive,15,Germany,175548,2204,0.18,0.03,6,No,1
M04214,Automotive,29,France,167310,1555,0.21,0.15,1,Yes,1
M04215,Pharmacy,27,Brazil,29298,2096,0.05,0.17,6,No,1
M04216,Automotive,16,UK,110920,1633,0.12,0.37,3,Yes,1
M04217,Automotive,38,Brazil,145343,2362,0.01,0.02,5,Yes,1
M04218,Services,40,Canada,100003,637,0.21,0.12,4,No,1
M04219,Retail,46,France,11427,2365,0.14,0.21,1,No,0
M04220,Automotive,5,Germany,118043,655,0.11,0.18,2,No,0
M04221,Grocery,27,India,113689,2476,0.19,0.18,3,Yes,1
M04222,Automotive,12,UK,17487,1153,0.23,0.34,4,No,1
M04223,Grocery,17,India,142360,2634,0.26,0.12,2,Yes,1
M04224,Services,3,USA,136398,3548,0.28,0.3,4,No,1
M04225,Grocery,43,France,104919,4980,0.26,0.0,9,Yes,1
M04226,Automotive,39,India,98079,593,0.03,0.13,9,Yes,1
M04227,Pharmacy,18,Brazil,177573,1640,0.26,0.17,3,No,1
M04228,Automotive,24,Canada,44637,1511,0.03,0.11,6,Yes,1
M04229,Retail,43,India,24620,3995,0.14,0.3,3,No,0
M04230,Services,7,India,49622,1266,0.13,0.34,4,No,0
M04231,Clothing,23,Australia,38079,249,0.22,0.19,10,Yes,1
M04232,Automotive,42,UK,140631,1464,0.3,0.1,7,No,1
M04233,Clothing,32,France,168287,484,0.24,0.23,3,No,1
M04234,Services,43,UK,70462,718,0.1,0.09,10,Yes,1
M04235,Services,34,Brazil,98997,3047,0.09,0.33,1,Yes,1
M04236,Automotive,13,USA,132405,718,0.28,0.32,5,Yes,1
M04237,Clothing,34,India,128678,2579,0.21,0.21,5,No,1
M04238,Pharmacy,14,France,193195,3127,0.21,0.32,2,No,1
M04239,Automotive,49,Australia,140518,4613,0.19,0.23,4,Yes,1
M04240,Electronics,24,Australia,66473,776,0.28,0.11,1,No,1
M04241,Automotive,3,Australia,105755,4180,0.16,0.03,7,Yes,1
M04242,Pharmacy,6,USA,71753,3126,0.06,0.24,8,No,1
M04243,Pharmacy,50,Brazil,177432,1542,0.19,0.13,0,No,0
M04244,Electronics,12,Canada,35639,59,0.19,0.33,10,Yes,1
M04245,Electronics,39,USA,96493,4229,0.2,0.3,3,No,0
M04246,Pharmacy,16,Brazil,59420,284,0.13,0.2,3,Yes,1
M04247,Electronics,9,USA,26953,3486,0.01,0.39,0,Yes,1
M04248,Services,27,Brazil,87152,3410,0.16,0.3,7,Yes,1
M04249,Electronics,50,Canada,163223,2823,0.18,0.15,10,Yes,1
M04250,Automotive,33,UK,142127,875,0.25,0.39,1,Yes,1
M04251,Pharmacy,6,USA,172480,2875,0.13,0.08,1,Yes,1
M04252,Clothing,26,USA,106804,3122,0.29,0.11,8,Yes,1
M04253,Services,17,France,193857,1277,0.24,0.28,10,No,1
M04254,Grocery,30,India,77420,3385,0.22,0.1,5,No,1
M04255,Clothing,4,UK,120755,2016,0.17,0.16,4,Yes,1
M04256,Automotive,10,Germany,69818,4304,0.04,0.02,8,No,1
M04257,Services,41,UK,16507,1017,0.23,0.09,7,Yes,1
M04258,Retail,30,Australia,125650,3398,0.19,0.25,1,Yes,1
M04259,Retail,45,Canada,192091,2141,0.01,0.09,5,No,0
M04260,Electronics,16,India,38741,4429,0.15,0.37,3,No,0
M04261,Services,34,UK,86462,2245,0.21,0.37,10,Yes,1
M04262,Pharmacy,46,UK,103077,2439,0.01,0.12,10,No,1
M04263,Automotive,5,Canada,162263,959,0.1,0.25,7,Yes,1
M04264,Electronics,41,Canada,110997,3583,0.11,0.27,6,No,1
M04265,Retail,28,Canada,52450,2104,0.09,0.36,6,Yes,1
M04266,Services,29,Australia,84313,1694,0.14,0.35,9,Yes,1
M04267,Automotive,11,India,167297,3357,0.24,0.28,3,No,1
M04268,Retail,38,France,157889,4122,0.3,0.29,9,Yes,1
M04269,Automotive,19,Brazil,152744,2285,0.18,0.24,10,Yes,1
M04270,Electronics,13,France,48910,671,0.24,0.04,3,Yes,1
M04271,Clothing,9,India,71928,1960,0.22,0.17,6,No,1
M04272,Pharmacy,10,USA,54967,4993,0.16,0.08,10,Yes,1
M04273,Automotive,40,Germany,85446,2873,0.26,0.02,5,Yes,1
M04274,Electronics,3,France,48814,2267,0.23,0.22,10,No,1
M04275,Grocery,25,UK,181362,4078,0.18,0.09,3,No,0
M04276,Grocery,29,USA,127222,1450,0.25,0.12,1,No,1
M04277,Grocery,14,Brazil,41061,2503,0.07,0.3,7,No,1
M04278,Services,5,Australia,176590,586,0.0,0.23,1,No,0
M04279,Services,49,Germany,59287,39,0.03,0.01,10,Yes,1
M04280,Retail,38,Canada,75673,4684,0.08,0.02,5,Yes,1
M04281,Grocery,37,India,155754,1102,0.1,0.35,7,No,1
M04282,Grocery,15,Germany,169242,3941,0.25,0.26,10,Yes,1
M04283,Pharmacy,26,Brazil,132791,1617,0.13,0.32,3,Yes,1
M04284,Pharmacy,29,Canada,67588,2239,0.27,0.02,7,Yes,1
M04285,Grocery,19,Germany,81582,3095,0.13,0.09,4,Yes,1
M04286,Retail,17,Germany,173846,2287,0.13,0.12,10,No,1
M04287,Grocery,21,Australia,112582,4044,0.22,0.05,5,Yes,1
M04288,Clothing,19,Australia,25334,474,0.13,0.08,9,No,1
M04289,Pharmacy,20,Canada,14737,3944,0.2,0.11,3,Yes,1
M04290,Grocery,18,Germany,114330,2072,0.14,0.33,10,No,1
M04291,Grocery,11,Brazil,85726,70,0.1,0.0,0,No,0
M04292,Automotive,42,USA,152890,3958,0.13,0.17,8,No,1
M04293,Electronics,5,Germany,10482,3425,0.09,0.2,5,Yes,1
M04294,Clothing,19,USA,55761,2090,0.15,0.17,0,No,0
M04295,Retail,43,France,178726,3620,0.09,0.28,1,No,0
M04296,Grocery,47,UK,49414,1211,0.06,0.2,10,No,1
M04297,Electronics,22,France,167883,2365,0.15,0.22,9,No,1
M04298,Services,35,Brazil,132544,3244,0.21,0.11,5,Yes,1
M04299,Services,30,UK,13938,2084,0.13,0.3,7,Yes,1
M04300,Services,38,UK,40903,4047,0.22,0.01,7,No,1
M04301,Electronics,13,UK,87687,4006,0.16,0.32,5,Yes,1
M04302,Services,40,Germany,89509,1933,0.14,0.37,0,No,0
M04303,Electronics,50,Australia,17810,2621,0.09,0.3,8,No,1
M04304,Services,45,India,166624,4710,0.05,0.1,10,No,1
M04305,Retail,17,Germany,56558,2156,0.26,0.36,3,No,1
M04306,Automotive,10,Germany,134976,2563,0.15,0.33,2,Yes,1
M04307,Pharmacy,50,India,83834,699,0.02,0.08,1,Yes,1
M04308,Pharmacy,20,Germany,152524,1746,0.16,0.22,3,Yes,1
M04309,Services,10,Canada,137361,1967,0.27,0.09,8,Yes,1
M04310,Grocery,7,India,153819,136,0.18,0.15,9,Yes,1
M04311,Automotive,18,Brazil,5254,2577,0.24,0.29,7,Yes,1
M04312,Automotive,3,India,116002,3837,0.05,0.08,4,Yes,1
M04313,Electronics,27,Germany,34155,4627,0.28,0.16,1,Yes,1
M04314,Pharmacy,34,Germany,179476,4159,0.07,0.39,1,No,0
M04315,Automotive,25,Australia,116121,1930,0.2,0.35,6,No,1
M04316,Services,13,Germany,172815,1920,0.26,0.34,10,No,1
M04317,Pharmacy,32,France,163774,3985,0.28,0.04,10,No,1
M04318,Pharmacy,6,Australia,129139,4187,0.01,0.34,5,No,0
M04319,Pharmacy,28,France,47478,2990,0.24,0.31,6,Yes,1
M04320,Automotive,19,UK,123287,106,0.16,0.31,1,No,0
M04321,Pharmacy,44,France,82403,4161,0.03,0.08,9,No,1
M04322,Retail,2,Brazil,56576,3599,0.04,0.11,5,Yes,1
M04323,Grocery,24,Brazil,198971,2421,0.03,0.4,4,No,0
M04324,Services,28,USA,137594,4578,0.2,0.11,1,No,0
M04325,Clothing,8,Germany,38119,3806,0.28,0.09,10,Yes,1
M04326,Automotive,40,India,132738,2504,0.07,0.36,2,No,0
M04327,Automotive,17,France,53419,64,0.17,0.01,9,No,1
M04328,Retail,5,USA,98231,764,0.27,0.29,10,Yes,1
M04329,Grocery,27,USA,53250,848,0.16,0.24,0,Yes,1
M04330,Electronics,17,Brazil,178424,4642,0.07,0.34,2,No,0
M04331,Grocery,29,Australia,105598,2934,0.18,0.22,1,Yes,1
M04332,Automotive,20,USA,116819,3234,0.23,0.23,2,Yes,1
M04333,Electronics,25,UK,133887,1149,0.3,0.23,5,No,1
M04334,Retail,29,Brazil,144023,4333,0.28,0.36,8,No,1
M04335,Clothing,14,Australia,61153,3166,0.27,0.17,3,No,1
M04336,Retail,44,USA,15489,1643,0.14,0.16,7,No,1
M04337,Retail,14,Brazil,111425,775,0.01,0.04,10,Yes,1
M04338,Retail,20,Brazil,131496,2189,0.14,0.06,0,Yes,1
M04339,Automotive,33,Australia,65552,27,0.0,0.15,1,Yes,1
M04340,Electronics,43,India,167940,4717,0.11,0.01,5,No,0
M04341,Electronics,46,Canada,115612,60,0.03,0.24,9,No,1
M04342,Retail,39,Australia,128679,4342,0.15,0.2,3,No,0
M04343,Clothing,17,Germany,106600,4202,0.13,0.03,6,Yes,1
M04344,Services,30,India,22683,2758,0.12,0.39,7,Yes,1
M04345,Automotive,14,France,109581,4913,0.15,0.0,5,Yes,1
M04346,Automotive,37,France,195462,4445,0.03,0.2,7,No,1
M04347,Pharmacy,8,Canada,137938,4342,0.26,0.3,4,Yes,1
M04348,Retail,9,USA,16636,194,0.01,0.07,3,No,0
M04349,Electronics,44,India,96802,874,0.03,0.26,2,No,0
M04350,Grocery,18,Brazil,133252,1696,0.24,0.37,2,No,1
M04351,Clothing,46,Canada,56443,3278,0.06,0.39,7,No,1
M04352,Grocery,24,France,114404,1890,0.3,0.34,7,Yes,1
M04353,Clothing,30,Canada,143252,913,0.15,0.1,3,No,0
M04354,Retail,14,Canada,49246,4029,0.23,0.37,6,Yes,1
M04355,Retail,41,USA,86209,106,0.1,0.17,10,Yes,1
M04356,Retail,8,Australia,11686,2706,0.21,0.22,2,No,1
M04357,Clothing,12,France,157105,2648,0.26,0.25,9,No,1
M04358,Services,9,Germany,74411,4418,0.19,0.39,9,Yes,1
M04359,Electronics,19,Canada,189699,436,0.16,0.12,3,Yes,1
M04360,Retail,30,France,137365,3648,0.08,0.02,0,No,0
M04361,Retail,8,UK,147070,4653,0.28,0.18,10,No,1
M04362,Services,41,Germany,187321,2242,0.19,0.23,8,Yes,1
M04363,Pharmacy,39,Australia,138171,4030,0.12,0.16,3,No,0
M04364,Electronics,30,Brazil,23202,2220,0.16,0.04,3,No,0
M04365,Services,4,Germany,130812,4761,0.08,0.31,7,No,1
M04366,Clothing,35,Australia,71913,1430,0.0,0.18,8,No,1
M04367,Pharmacy,12,Brazil,83562,2130,0.04,0.27,1,Yes,1
M04368,Clothing,4,Canada,34548,2481,0.1,0.0,9,Yes,1
M04369,Automotive,47,Australia,25014,1900,0.25,0.4,2,Yes,1
M04370,Electronics,6,India,82942,3828,0.14,0.36,1,Yes,1
M04371,Grocery,44,Germany,156543,4385,0.1,0.28,10,Yes,1
M04372,Grocery,23,Germany,61054,2822,0.14,0.16,5,No,0
M04373,Services,7,USA,107125,4536,0.12,0.18,3,Yes,1
M04374,Electronics,3,India,90993,1060,0.08,0.31,0,Yes,1
M04375,Pharmacy,6,France,49077,2323,0.2,0.11,8,No,1
M04376,Services,6,UK,96890,3638,0.26,0.22,0,No,1
M04377,Services,27,USA,73301,676,0.0,0.21,7,Yes,1
M04378,Retail,42,USA,117074,1901,0.16,0.19,9,Yes,1
M04379,Electronics,36,Germany,63767,1332,0.22,0.22,8,Yes,1
M04380,Pharmacy,26,Australia,67760,2320,0.09,0.21,8,Yes,1
M04381,Retail,15,Canada,163287,1516,0.21,0.39,3,No,1
M04382,Automotive,33,Australia,69905,1545,0.26,0.21,6,No,1
M04383,Automotive,5,USA,78299,992,0.23,0.1,1,Yes,1
M04384,Retail,9,Brazil,37230,4848,0.21,0.21,9,Yes,1
M04385,Grocery,40,USA,71790,529,0.02,0.24,9,No,1
M04386,Services,4,Canada,49606,999,0.21,0.33,8,No,1
M04387,Clothing,9,UK,198178,865,0.28,0.25,7,Yes,1
M04388,Grocery,9,Germany,163220,2996,0.22,0.2,6,No,1
M04389,Services,11,Germany,162063,2648,0.22,0.31,9,No,1
M04390,Pharmacy,25,France,6661,2333,0.21,0.23,9,No,1
M04391,Services,23,Brazil,196098,568,0.12,0.23,0,No,0
M04392,Pharmacy,31,USA,41629,4277,0.07,0.1,6,Yes,1
M04393,Automotive,1,Germany,26523,3573,0.22,0.18,10,No,1
M04394,Automotive,48,France,64158,1296,0.08,0.16,4,No,0
M04395,Pharmacy,33,India,47388,3243,0.03,0.01,3,No,0
M04396,Electronics,43,France,114936,1085,0.17,0.15,5,Yes,1
M04397,Grocery,42,UK,57011,2350,0.0,0.28,5,No,0
M04398,Automotive,28,Australia,183645,4372,0.2,0.11,4,Yes,1
M04399,Clothing,25,USA,125891,2507,0.12,0.26,1,No,0
M04400,Automotive,34,France,39177,3778,0.29,0.15,7,No,1
M04401,Electronics,26,Germany,160074,4402,0.1,0.12,9,No,1
M04402,Clothing,25,Brazil,43697,681,0.13,0.18,7,No,1
M04403,Pharmacy,48,India,61962,1505,0.15,0.16,1,Yes,1
M04404,Electronics,3,UK,71481,1724,0.16,0.04,2,Yes,1
M04405,Grocery,33,Australia,99103,4009,0.11,0.07,8,No,1
M04406,Automotive,16,France,72784,2659,0.02,0.24,3,Yes,1
M04407,Clothing,11,Canada,143736,4165,0.03,0.26,3,No,0
M04408,Services,50,Brazil,45068,4885,0.04,0.37,8,Yes,1
M04409,Retail,7,India,195689,3668,0.22,0.17,9,Yes,1
M04410,Grocery,4,Australia,72445,1683,0.17,0.27,6,Yes,1
M04411,Grocery,34,UK,173831,1691,0.26,0.18,8,Yes,1
M04412,Retail,50,Canada,73218,1154,0.1,0.37,5,No,0
M04413,Pharmacy,8,France,115800,3835,0.24,0.15,1,Yes,1
M04414,Electronics,15,Canada,158586,1494,0.11,0.06,0,No,0
M04415,Automotive,3,Germany,60445,983,0.06,0.34,1,Yes,1
M04416,Retail,28,Canada,129342,4015,0.2,0.29,10,No,1
M04417,Automotive,50,Australia,72523,2448,0.1,0.37,6,No,1
M04418,Grocery,50,Australia,38197,1580,0.25,0.22,7,No,1
M04419,Clothing,32,Brazil,8888,2481,0.22,0.38,1,Yes,1
M04420,Pharmacy,38,India,42874,4764,0.19,0.33,9,Yes,1
M04421,Electronics,2,UK,158245,4828,0.13,0.01,0,No,0
M04422,Grocery,12,France,178702,1570,0.02,0.35,1,Yes,1
M04423,Automotive,15,USA,125969,2655,0.02,0.11,7,Yes,1
M04424,Clothing,38,Brazil,196500,2574,0.09,0.3,9,No,1
M04425,Automotive,16,France,185004,1635,0.24,0.02,3,No,1
M04426,Services,41,Australia,58891,1919,0.24,0.02,0,Yes,1
M04427,Automotive,39,France,20337,4072,0.24,0.1,6,Yes,1
M04428,Pharmacy,24,Canada,126901,4325,0.14,0.19,4,No,0
M04429,Clothing,36,Germany,160099,1375,0.02,0.26,8,Yes,1
M04430,Pharmacy,6,India,138123,2019,0.11,0.27,10,No,1
M04431,Clothing,37,USA,36578,4986,0.29,0.3,8,No,1
M04432,Clothing,19,UK,23554,1540,0.08,0.06,9,No,1
M04433,Automotive,12,Canada,156994,4364,0.01,0.01,5,Yes,1
M04434,Automotive,50,Australia,174303,2026,0.18,0.3,9,No,1
M04435,Retail,36,Australia,79412,404,0.23,0.01,3,No,1
M04436,Services,16,UK,140410,3201,0.26,0.31,3,Yes,1
M04437,Automotive,48,Canada,62280,3297,0.03,0.15,1,Yes,1
M04438,Electronics,24,Germany,121680,3552,0.07,0.13,6,Yes,1
M04439,Grocery,40,UK,12013,2134,0.23,0.27,6,Yes,1
